A1_1_PEIS,A1_2_FAULT_DISTANCE,A1_3_SEISMIC_SOURCE_TYPE,A1_4_LIQUEFACTION,A2_1_BASIC_WIND_SPEED,A2_2_BUILDING_VICINITY,A3_1_SLOPE,A3_2_ELEVATION,A3_3_DISTANCE_TO_RIVERS_AND_SEAS,A3_4_SURFACE_RUNOFF,A3_5_BASE_HEIGHT,A3_6_DRAINAGE_SYSTEM,B1_1_AESTHETIC_THEME,B1_2_STYLE_UNIQUE,B1_3_STYLE_TYPICAL,B1_4_CITYSCAPE_INTEGRATION,B2_1_AGE_OF_BUILDING,B2_2_PAST_RELEVANCE,B2_3_GEO_IMPACT,B2_4_CULTURAL_HERITAGE_TIE,B2_5_MESSAGE_WORTH_PRESERVING,B3_1_NO_INITIATIVES,B3_2_PROMINENT_SUPPORT,B3_3_IMPORTANCE_DAILY_LIFE,B3_4_NO_PROMOTION,B4_1_TOURIST_MUST_SEE,B4_2_TOURISM_CONTRIBUTION,B4_3_VISITED_FOR_GOODS,B4_4_CURRENT_USE_ADOPTS_NEEDS,C1_1_CODE_YEAR_BUILT,C1_2_PLAN_IRREGULARITY,C1_3_VERTICAL_IRREGULARITY,C1_4_BUILDING_PROXIMITY,C1_5_NUMBER_OF_STOREYS,C1_6_STRUCT_SYSTEM_MATERIAL,C1_7_NUMBER_OF_BAYS,C1_8_COLUMN_SPACING,C1_9_BUILDING_ENCLOSURE,C1_10_WALL_MATERIAL,C1_11_FRAMING_TYPE,C1_12_FLOORING_MATERIAL,C2_1_CRACK_WIDTH,C2_2_UNEVEN_SETTLEMENT,C2_3_BEAM_COLUMN_DEFORMATION,C2_4_FINISHING_DETERIORATION,C2_5_MEMBER_DECAY,C2_6_ADDITIONAL_LOADS,C3_1_ROOF_DESIGN,C3_2_ROOF_SLOPE,C3_3_ROOFING_MATERIAL,C4_1_ROOF_FASTENERS,C4_2_FASTENER_SPACING,HAZARD_RATING,EXPOSURE_RATING,VULNERABILITY_RATING,RISK_RATING,RISK_INDEX,risk
3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2.68,2.9393939393939394,2.803921568627451,22.0881045751634,8.18077947228274,HIGH
1,1,3,3,1,2,1,3,1,1,3,1,3,1,1,1,1,3,1,1,3,1,2,3,3,1,3,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,2,1.72,1.878787878787879,2.0980392156862746,6.779845513963161,2.5110538940604297,LOW
1,1,2,1,1,1,1,1,1,3,1,1,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1.2,1.393939393939394,1.1764705882352942,1.967914438502674,0.7288571994454347,LOW
3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,2.68,2.878787878787879,2.6666666666666665,20.573737373737373,7.619902731013842,HIGH
1,3,1,1,1,3,3,1,3,1,3,3,3,1,3,3,1,3,3,1,3,2,3,2,3,1,1,1,3,1,1,1,3,3,1,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1.96,2.303030303030303,1.392156862745098,6.2841117052881765,2.3274487797363617,LOW
3,3,3,1,3,1,1,1,3,3,1,3,3,2,1,3,3,3,3,3,1,1,3,1,3,1,1,1,3,3,1,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,3,2.36,2.242424242424242,1.5098039215686274,7.990065359477122,2.9592834664730083,LOW
1,1,1,3,1,3,1,3,1,3,3,1,1,1,1,1,3,2,3,3,1,2,2,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,3,3,3,1,1,1,1.64,1.6363636363636365,1.6862745098039216,4.525347593582888,1.6760546642899585,LOW
3,3,1,3,1,3,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,1,3,1,3,3,3,3,1,3,3,1,3,3,3,1,3,3,2,3,3,3,1,1,1,2,3,3,3,3,3,2,2.44,2.272727272727273,2.372549019607843,13.15686274509804,4.8729121278140894,MEDIUM
1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,1,1,1,1,3,1,3,3,3,1,3,1,3,1,3,3,3,1,3,1,3,1,3,1,3,1,3,1,3,2,3,3,3,3,3,1,3,1.08,2.0,2.549019607843137,5.5058823529411764,2.0392156862745097,LOW
3,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,2,2.68,2.787878787878788,2.7254901960784315,20.363541295306003,7.5420523315948165,HIGH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,3,1,1,3,1,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,3,3,2,1,1,1.0,1.7575757575757576,1.411764705882353,2.481283422459893,0.9189938601703308,LOW
1,1,2,1,1,2,1,1,1,1,3,1,1,1,3,3,1,1,1,3,1,1,1,3,1,3,3,1,3,3,2,1,3,3,3,1,3,1,1,3,3,1,1,1,3,1,3,3,3,1,3,1,1.28,1.7272727272727273,2.0,4.421818181818182,1.6377104377104377,LOW
3,3,3,3,3,1,1,3,3,3,3,3,3,1,2,3,3,3,3,3,2,3,1,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,3,3,1,3,1,1,3,3,3,1,3,1,1,2.76,2.5454545454545454,2.2549019607843137,15.841711229946522,5.867300455535749,MEDIUM
3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,1,1,3,2,1,1,3,2,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,1,2.52,2.6363636363636362,2.4313725490196076,16.153155080213903,5.982650029708853,MEDIUM
1,1,1,3,3,1,3,1,1,1,3,3,1,3,1,2,3,1,3,2,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,3,1,2,1,1,3,1,1.72,1.6666666666666667,1.411764705882353,4.0470588235294125,1.498910675381264,LOW
3,3,3,3,3,1,1,3,1,3,3,3,3,3,1,3,3,1,3,1,3,3,1,3,3,3,1,3,1,1,3,1,3,3,1,3,1,3,3,2,1,3,3,2,3,2,3,3,1,1,3,1,2.52,2.272727272727273,2.235294117647059,12.802139037433156,4.741532976827095,MEDIUM
3,3,3,3,3,3,3,1,3,1,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,1,3,3,3,3,1,3,1,3,1,1,2,2,3,2,1,1,3,1,2.84,2.515151515151515,2.0,14.286060606060605,5.291133557800224,MEDIUM
1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.2,1.1515151515151516,1.0392156862745099,1.4360071301247772,0.5318544926388064,LOW
1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,3,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1.08,1.1818181818181819,1.4509803921568627,1.8519786096256687,0.6859180035650625,LOW
1,3,1,1,3,3,3,3,1,1,1,3,3,1,2,1,3,1,3,1,2,1,3,1,3,1,1,1,1,1,1,3,3,1,1,3,2,3,2,1,3,1,1,1,3,3,3,1,1,3,3,3,1.88,1.7575757575757576,1.9803921568627452,6.543695781342841,2.4235910301269783,LOW
3,1,3,3,3,3,1,2,1,3,1,3,1,3,1,2,1,3,1,1,3,3,1,3,3,3,3,3,3,3,3,1,1,1,2,1,3,3,2,3,3,3,3,3,3,3,1,3,1,1,3,3,2.32,2.272727272727273,2.372549019607843,12.509803921568627,4.633260711692085,MEDIUM
3,3,1,1,3,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,3,3,2,1,1,1,1,3,3,1,1,3,2,1,1,3,3,3,3,1,2,2,1,3,1,3,1,1,1,3,1,3,1.64,1.878787878787879,1.9411764705882353,5.981176470588235,2.215250544662309,LOW
3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,3,2,3,3,3,2,1,3,1,3,3,3,1,1,3,3,2.92,2.8181818181818183,2.392156862745098,19.685276292335114,7.290843071235228,HIGH
2,1,1,1,3,3,1,1,1,1,1,3,1,1,3,1,3,1,3,2,2,1,1,1,3,3,1,1,1,1,3,1,3,1,3,3,3,3,3,3,1,1,3,3,3,3,1,3,3,1,1,3,1.6,1.6666666666666667,2.411764705882353,6.431372549019608,2.381989832970225,LOW
3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,1,3,3,3,3,3,3,1,3,1,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2.76,2.4545454545454546,2.784313725490196,18.862459893048126,6.98609625668449,HIGH
1,1,1,1,1,1,3,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,2,3,3,1,2,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,1,1.16,1.3636363636363635,1.5294117647058822,2.419251336898395,0.8960190136660723,LOW
1,3,3,3,1,3,1,1,3,1,1,1,3,1,1,1,3,3,1,3,2,3,3,3,3,1,1,3,1,3,1,1,1,1,3,1,1,3,2,1,1,3,1,3,1,3,3,1,1,1,1,1,2.12,2.3333333333333335,1.6862745098039216,8.341437908496733,3.089421447591383,LOW
3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,1,3,1,3,3,3,1,3,1,3,1,3,3,1,3,3,1,3,3,2,3,2,3,3,1,2.84,2.4545454545454546,2.2549019607843137,15.718716577540107,5.82174688057041,MEDIUM
3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,1,1,1,3,1,3,1,2,1,1,1,2,1,3,1,3,3,3,1,1,3,3,3,1,3,3,1,1,3,1,3,3,1,3,1.24,1.7878787878787878,2.1176470588235294,4.69475935828877,1.738799762329174,LOW
3,1,1,1,3,3,1,3,1,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,1.96,2.8484848484848486,2.803921568627451,15.654379084967319,5.797918179617526,MEDIUM
2,3,1,1,3,3,1,3,3,1,2,2,3,1,1,3,1,1,3,3,1,1,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,3,3,3,3,3,3,2.12,2.090909090909091,2.7058823529411766,11.994438502673797,4.442384630619925,MEDIUM
3,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,1,1,3,3,1,3,1,1,3,3,3,3,3,1,1,1,1,1,2,1,3,1,1,3,3,3,1,1,1,3,3,1,1,3,1,1,1.56,1.9696969696969697,1.5294117647058822,4.699465240641711,1.7405426817191523,LOW
3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,1,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2.84,2.5757575757575757,2.9411764705882355,21.515151515151516,7.9685746352413025,HIGH
3,3,1,3,3,1,1,3,3,1,1,3,3,2,3,1,3,3,3,3,3,3,2,3,3,3,2,3,3,1,3,1,1,1,1,3,3,1,3,3,3,3,1,1,3,3,1,3,1,3,1,3,2.36,2.727272727272727,2.1372549019607843,13.756149732620319,5.094870271340859,MEDIUM
1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3,3,3,3,1,3,1,3,3,1,1,3,1.48,1.4242424242424243,1.9019607843137254,4.009102792632204,1.4848528861600754,LOW
1,1,1,1,1,3,3,3,1,1,1,1,1,2,1,1,3,1,1,3,1,1,2,1,3,2,1,3,1,3,1,1,1,3,1,3,3,3,3,3,1,1,1,1,1,1,3,3,1,3,3,3,1.32,1.6666666666666667,2.0980392156862746,4.615686274509804,1.7095134350036312,LOW
3,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,1,3,1,3,2,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,2,1,3,1,1,3,3,3,1.32,1.6363636363636365,1.8431372549019607,3.9811764705882355,1.4745098039215687,LOW
1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1.48,1.0606060606060606,1.4509803921568627,2.277599524658348,0.8435553795030917,LOW
1,2,2,1,1,1,1,1,1,3,1,2,3,1,1,3,1,3,1,3,1,1,3,1,3,3,1,3,3,1,3,3,1,1,3,2,3,3,3,1,3,1,3,1,1,1,3,1,3,3,1,3,1.4,2.212121212121212,1.9607843137254901,6.072489601901366,2.249070222926432,LOW
3,1,3,1,3,3,1,3,1,2,1,3,2,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,1,3,2,3,3,3,3,3,3,1,3,2.08,2.727272727272727,2.6862745098039214,15.238502673796791,5.643889879183996,MEDIUM
1,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,1,1,3,1,1,3,3,1,3,3,1,1,1,1,1,3,3,1,3,1,3,3,3,3,3,1,3,3,1,1,3,3,1,1,3,3,2.6,2.090909090909091,2.0588235294117645,11.192513368983956,4.1453753218459095,MEDIUM
3,1,1,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1.64,1.0606060606060606,1.2156862745098038,2.1145573380867497,0.783169384476574,LOW
2,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,3,3,3,3,2,3,3,2,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,2.64,2.8181818181818183,2.607843137254902,19.40235294117647,7.186056644880175,HIGH
1,1,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2.2,2.3333333333333335,2.9019607843137254,14.896732026143791,5.5173081578310335,MEDIUM
1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16,1.3636363636363635,1.196078431372549,1.891978609625668,0.7007328183798771,LOW
1,3,3,2,2,3,2,3,3,3,1,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,1,1,3,1,2,3,1,3,3,1,3,3,2.44,2.909090909090909,2.2941176470588234,16.284064171122996,6.031134878193702,MEDIUM
3,3,3,3,3,1,3,3,3,3,3,3,1,1,3,1,1,1,2,1,3,1,3,1,1,1,1,3,1,3,1,1,1,3,3,3,3,3,1,3,3,1,3,3,3,2,3,3,1,3,3,1,2.84,1.4545454545454546,2.3137254901960786,9.557789661319074,3.539922096784842,LOW
1,1,3,1,1,1,1,3,1,1,3,1,3,2,3,3,3,1,3,2,1,1,3,1,3,1,3,3,3,1,2,1,1,3,3,1,3,3,1,3,1,3,1,1,1,1,1,3,1,1,3,2,1.4,2.1818181818181817,1.7647058823529411,5.3903743315508015,1.996434937611408,LOW
3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1.48,1.1515151515151516,1.3529411764705883,2.305739750445633,0.8539776853502345,LOW
1,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,3,3,3,1,3,3,3,1,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,1,3,3,1,2,1,2,3,1,3,1,3,2.68,2.5757575757575757,2.1372549019607843,14.753535353535353,5.464272353161243,MEDIUM
3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1.48,1.1818181818181819,1.411764705882353,2.469304812834225,0.91455733808675,LOW
3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,1,3,3,3,1,3,1,3,3,1,3,3,3,1,3,1,2.68,3.0,2.5294117647058822,20.336470588235297,7.532026143790851,HIGH
3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2.76,2.5757575757575757,2.9215686274509802,20.769696969696966,7.692480359147025,HIGH
3,3,3,2,3,3,3,1,3,3,3,3,3,1,3,3,1,3,3,1,3,1,1,1,3,2,3,3,2,3,3,3,1,3,1,1,3,3,2,3,1,1,3,2,3,1,1,1,3,1,3,1,2.8,2.090909090909091,2.1372549019607843,12.512655971479498,4.634317026473888,MEDIUM
1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,3,1,1,1,1,3,2,1,1,1,3,1,1,1,2,1,3,1,3,1,1,3,1,2,1,1,1,3,3,1.0,1.5454545454545454,1.6862745098039216,2.606060606060606,0.9652076318742985,LOW
3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,2,1,3,3,1,3,2,3,3,3,3,3,3,3,3,3,1,1,3,3,2.88,2.8181818181818183,2.372549019607843,19.256470588235295,7.132026143790851,HIGH
3,3,1,1,1,3,3,1,1,1,1,1,3,3,1,2,1,3,1,1,1,1,3,1,1,3,3,1,3,1,3,3,3,1,3,1,1,1,1,1,1,3,3,1,3,3,1,3,3,1,1,3,1.72,1.9090909090909092,1.9411764705882353,6.374117647058823,2.3607843137254902,LOW
1,1,1,3,3,1,1,3,3,3,1,1,3,3,1,3,1,1,3,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,1,1,3,2,3,1,1,1,3,1,3,3,1,1,3,3,3,3,1.8,1.9090909090909092,2.2745098039215685,7.816042780748663,2.894830659536542,LOW
3,3,3,3,3,3,1,1,3,3,3,3,1,3,1,1,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,1,1,1,3,3,2,1,1,3,1,1,2.84,2.484848484848485,2.1176470588235294,14.944171122994652,5.534878193701723,MEDIUM
1,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,1,3,3,3,1,3,3,3,2,1,3,3,1,3,3,1,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,2,2.6,2.242424242424242,2.5294117647058822,14.74723707664884,5.461939658018089,MEDIUM
3,3,2,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1,3,3,1,3,1,1,1,3,3,3,2,3,2,1,3,1,3,1,3,3,3,1,1,3,3,1,2,1,3,1,1,1,1.68,1.8484848484848484,2.0,6.21090909090909,2.3003367003367,LOW
1,1,1,2,3,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1.4,1.3333333333333333,1.2156862745098038,2.2692810457516335,0.8404744613894939,LOW
1,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,3,3,3,3,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2.64,2.5454545454545454,2.823529411764706,18.974117647058826,7.0274509803921585,HIGH
3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,2,3,2,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,2.92,2.6666666666666665,2.784313725490196,21.68052287581699,8.029823287339626,HIGH
3,1,2,3,3,2,3,3,1,1,1,3,1,3,1,3,3,3,3,3,1,3,3,1,1,1,3,3,3,1,3,1,3,3,3,3,2,1,1,1,3,3,3,3,1,1,1,3,3,3,1,3,2.16,2.272727272727273,2.0784313725490198,10.203208556149736,3.7789661319073096,MEDIUM
3,3,1,1,2,3,3,2,3,3,3,3,1,1,1,2,3,1,1,3,2,1,1,1,1,1,1,3,3,3,1,2,1,3,3,3,1,1,1,3,3,1,3,1,1,1,3,3,1,3,2,2,2.4,1.5454545454545454,1.9019607843137254,7.054545454545454,2.612794612794613,LOW
1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,3,1,1,1,3,1,1,3,1,1.24,1.1818181818181819,1.4509803921568627,2.1263458110516935,0.7875354855747013,LOW
3,1,3,3,3,3,1,3,3,3,2,3,3,1,1,3,3,1,3,1,3,3,3,3,3,1,3,1,3,1,1,3,2,1,1,3,3,3,3,3,3,1,1,3,1,3,3,1,1,3,3,3,2.64,2.393939393939394,2.156862745098039,13.631372549019607,5.048656499636892,MEDIUM
3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,1,3,3,3,1,3,3,3,3,3,3,1,1,3,3,2,3,3,2,3,3,3,3,1,3,1,3,3,3,2.76,2.6363636363636362,2.588235294117647,18.832941176470587,6.97516339869281,HIGH
3,3,3,3,2,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2.84,2.878787878787879,2.9215686274509802,23.886036838978015,8.846680310732598,HIGH
1,1,3,3,3,1,3,3,1,2,3,1,3,3,1,3,3,3,2,3,3,3,2,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,1,3,2,3,1,3,3,1.92,2.4545454545454546,2.588235294117647,12.19764705882353,4.51764705882353,MEDIUM
3,3,3,1,3,1,3,3,1,3,1,3,3,3,3,3,1,1,3,3,1,3,3,3,3,1,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,1,2,3,3,2,3,3,3,2.28,2.3333333333333335,2.607843137254902,13.87372549019608,5.13841684822077,MEDIUM
1,3,3,3,3,1,3,1,1,1,1,3,3,3,1,1,1,3,1,3,1,1,1,3,3,1,1,3,3,1,3,2,1,3,3,1,3,1,1,3,3,1,3,1,3,3,1,1,3,1,1,1,2.12,1.9696969696969697,1.8627450980392157,7.778371954842544,2.8808785017935348,LOW
3,3,3,1,3,1,3,3,3,3,3,1,1,3,3,1,1,3,3,2,3,3,1,3,1,3,1,3,3,3,1,3,3,3,1,3,3,1,3,1,3,2,1,3,3,3,1,1,1,2,1,3,2.44,2.1515151515151514,2.1372549019607843,11.219940582293521,4.1555335489976,MEDIUM
2,1,3,3,3,2,1,3,3,1,1,3,3,1,1,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,3,1,3,3,1,1,3,3,1,3,2.32,1.4848484848484849,1.6666666666666667,5.7414141414141415,2.1264496820052377,LOW
3,3,3,3,1,3,3,1,3,3,3,2,3,1,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,1,3,1,3,3,3,2,2,3,1,3,1,1,3,3,1,2.68,2.696969696969697,2.0980392156862746,15.164373143196674,5.616434497480249,MEDIUM
1,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,3,1,3,1,3,3,1,3,1,3,1,3,1,1,3,3,3,3,3,3,2,3,3,3,1,1,3,3,1,3,1,3,3,1,3,3,2.36,2.090909090909091,2.5098039215686274,12.384741532976825,4.586941308509935,MEDIUM
1,1,3,3,1,2,1,1,3,3,1,3,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,3,3,1,1,1,1,3,3,3,1,1,3,2.04,1.303030303030303,1.6666666666666667,4.430303030303031,1.6408529741863076,LOW
3,1,3,3,3,1,3,3,1,3,3,3,1,1,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2.36,2.515151515151515,2.980392156862745,17.6908853238265,6.55217974956537,MEDIUM
3,3,1,3,1,3,3,1,1,3,3,1,3,1,3,3,3,3,1,1,3,3,3,3,3,3,1,3,1,3,1,3,1,2,3,3,3,3,3,3,3,3,2,3,1,1,2,3,3,3,2,3,2.12,2.5757575757575757,2.4901960784313726,13.597979797979798,5.036288814066592,MEDIUM
3,3,3,3,3,3,3,3,3,3,1,3,3,1,2,3,3,3,3,3,1,1,2,1,3,1,1,1,1,3,1,3,3,3,3,3,3,1,1,3,3,3,1,1,1,3,1,3,3,3,3,1,2.92,2.0303030303030303,2.2549019607843137,13.36815210932858,4.951167447899475,MEDIUM
3,3,3,1,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.6,3.0,2.9607843137254903,23.094117647058827,8.553376906318084,HIGH
3,1,3,2,3,1,3,3,3,1,3,1,3,3,1,3,3,3,3,1,1,1,1,2,1,3,1,3,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3,1,2.24,1.9090909090909092,1.9803921568627452,8.468877005347595,3.136621113091702,LOW
3,1,3,1,1,1,3,1,3,1,1,3,3,3,1,1,3,1,3,3,2,3,1,1,3,3,3,3,1,3,1,3,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,3,3,3,1,1.96,2.1515151515151514,1.8235294117647058,7.689768270944741,2.8480623225721264,LOW
1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1.08,1.1818181818181819,1.1764705882352942,1.5016042780748666,0.556149732620321,LOW
2,1,3,1,3,3,1,3,1,1,3,3,3,3,1,3,3,3,1,3,3,1,1,3,3,3,3,1,3,3,3,3,3,2,3,1,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2.0,2.4545454545454546,2.6862745098039214,13.187165775401068,4.884135472370766,MEDIUM
1,1,1,3,1,1,3,1,1,3,3,1,1,1,1,1,3,3,3,1,1,3,1,3,1,1,1,3,1,1,3,1,1,3,1,1,1,3,1,3,3,3,1,1,1,1,3,1,1,1,1,3,1.48,1.7272727272727273,1.6666666666666667,4.260606060606061,1.5780022446689113,LOW
1,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,1,1,3,1,1,3,1,3,3,1,3,3,3,3,3,1,3,3,3,1,1,2.04,2.757575757575758,2.2549019607843137,12.684848484848485,4.6980920314253645,MEDIUM
